PC1,PC2,Cluster,Churn
1.4207881042475157,-1.2672384708012507,3,0
0.4771018201855109,-1.494802128683541,3,0
-2.8286824230620202,1.8858601442762932,0,0
-0.4243363889182227,0.4103800459172875,1,0
0.976081447845865,0.4727731729855841,2,0
-1.9254594869925208,-1.810893430746508,1,0
-1.6100619691852802,-2.170807297507454,1,1
-2.7847487224954963,1.5727167977783898,0,0
2.131484585859775,1.1919219233875467,2,0
-0.8147808151920317,-1.581282479047891,1,0
0.4819130707391697,-0.9744921280614809,3,1
1.8521683513043004,-0.38289057560608,2,0
1.599720216196725,-0.04345729034328372,2,0
-0.6884335007704112,-2.5753393788012504,3,1
-0.4193699151145662,-1.3844987084394875,1,0
0.025833191854519016,-1.9945988391302223,3,0
-2.8182221250626927,1.2267485537337688,0,0
-1.5323502823755002,-1.3529161592246919,1,0
1.6969272544263072,-0.3611599801158558,2,0
0.4735357626400352,-1.8076375214111133,3,1
2.207664658143043,0.4526021936103904,2,0
-1.019985399005185,-1.7326433904726148,1,0
-3.097693144418837,1.0245583038954438,0,0
2.979336451412099,1.1577140783033029,2,1
2.7733714814415795,1.5474239613265965,2,0
-0.6088759800821935,-0.9009092227295072,1,0
-0.05773702463929137,-1.295624745064492,1,1
0.556193652883729,-1.9327790427273561,3,1
-0.016893845679717162,-1.81539788544864,3,0
-0.34458549416750484,-2.0941152868325865,3,1
-1.4545812993651197,2.598354002696537,0,0
-0.586349249186009,-1.2301953863921533,1,0
-0.39229611675271425,-1.7136761977841612,3,1
0.8867686437655498,0.31393759988628045,2,0
-2.307486695513934,1.8049704274463378,0,0
0.9462959340532235,-0.008346880974963777,2,0
3.0306577947443913,2.147877873853295,2,0
1.56356539853364,1.5659407845231785,2,0
3.1694404733238564,1.3305253308714504,2,0
0.434248145070495,-1.9552645670848048,3,0
1.652061939492328,0.24204451453312395,2,0
1.9874753549690751,1.3417989183501786,2,0
3.3156103316967935,1.3985512951162802,2,0
2.056425552676003,-0.11291921476355915,2,0
-3.0846583542398034,0.834057712093929,0,0
1.070693776010141,-1.211615521403106,3,0
-1.6933797999370803,2.5758619459798986,0,0
-2.370183558859267,2.0232149895504126,0,0
3.252374469011371,0.9507091920012742,2,0
-1.765092652347116,2.5639176761531024,0,0
-0.5275111269928792,-1.7941056250243463,3,1
2.1565702628612335,1.414944704363035,2,0
3.038436391902138,1.4140830559447886,2,0
2.850105079439516,0.3526506907020564,2,1
1.3335021225703845,0.7877625082038766,2,0
3.005123343716991,1.7331161912126363,2,0
0.780686553266881,0.15461515955609448,2,0
0.07222527766101255,-0.6518135694739156,1,0
3.016742056198366,1.361329676115692,2,0
-1.1339510964353576,-1.6915875960883986,1,0
-0.4561153494567356,-2.0025601656523966,3,1
-0.5441564177666359,-0.9378311344213246,1,0
2.137070005724859,0.8567395822832875,2,0
-3.2190617118528864,0.8420611432425451,0,0
2.957856229011485,1.2595347500689988,2,0
0.24957811154359066,-1.7617370708126765,3,1
-0.07602066303472912,-1.4278009516164032,3,1
0.23454945287286405,-0.16700141895875598,1,0
-2.402693662439704,1.5144137008084613,0,1
-1.0331420976195236,-2.0433922530203645,1,0
2.864004342001308,0.8075609947288624,2,0
-2.2319504231445304,1.6088912580903532,0,0
1.279395820386712,0.7742690149557918,2,0
-1.3310370402385148,-1.8767133409729928,1,1
2.5047723848476435,0.5724331739415283,2,1
1.3557515681289287,-0.9081695778075936,3,0
3.629752151042474,1.5738514038812181,2,0
0.5976564332517895,0.007793205823172389,1,0
0.9050016948893054,-1.464515859515763,3,1
3.6764409073076534,1.5409385251158683,2,0
0.3725336830231462,-0.35131917346116315,1,0
-1.2445171820312575,2.368618364276963,0,0
3.6774748343286077,1.927939923158652,2,0
2.646740651129472,0.7478794394581849,2,0
-0.6106584235821787,-2.005424729823017,3,0
0.35627876930210994,0.03619148409513123,1,1
0.9694709709658473,0.9476019137788306,2,0
-3.0960586519169877,1.3154976834051813,0,0
-1.155313246167652,-1.8058262814965789,1,0
-1.6745165011564824,-1.9114148697041504,1,0
1.402343203205523,1.2635342499595152,2,0
-0.4988694179169247,-0.17708855072719765,1,0
-3.2335789645966844,1.1703996178465665,0,0
-2.6717348420911553,2.0778014228245256,0,0
2.206944308118012,0.3946397255325024,2,0
1.3359870468328177,-0.5018736787183463,3,1
-1.257590982416483,-1.5886111893750339,1,1
-1.8621715375799663,3.073264461167618,0,0
-1.2013611882230064,-1.7008826201793366,1,1
0.9710366218540709,-1.2640800518191015,3,1
3.0639766953650684,1.143984644204399,2,0
-2.3921972576238653,1.9870451922539438,0,0
-2.631413478756359,1.9083461133444917,0,0
-0.21614925158592546,-1.592952613519005,3,1
-0.7442854985719936,-0.7470653397822298,1,0
-0.6168183161147938,-2.0936692750070867,3,0
1.9946457032874212,1.8762136369171658,2,1
2.9937417569068825,0.9115462564636138,2,1
2.298902688195717,0.264791786110004,2,0
-0.8180847889591079,-2.5065741762198988,3,1
2.5834359900780983,1.5391932640029793,2,0
-1.1421366541575557,-1.1940848733669494,1,0
-3.045949881775194,1.4013555892332452,0,0
-0.3460939775388528,-1.1601216884055792,1,0
-2.6704650985456317,1.7466983579453605,0,0
1.032171860519809,0.18296132188853026,2,0
-1.3223578111243457,-2.2193990322673596,1,1
0.057479308016377045,-2.1637587716819775,3,1
-0.056159497506450995,-0.395216386910467,1,0
-3.3325622599052225,0.6884748057021381,0,0
3.33547475241328,0.9994373797217002,2,0
-1.236569171240031,-2.076143833054685,1,1
-3.0049469587610393,0.6870776323337786,0,0
1.9809116750382512,0.9842019092317815,2,0
-2.6660056794465574,1.2141468090919276,0,0
-0.262943059973058,-1.96549700882935,3,1
1.2556168276651647,-0.7118538687680713,3,0
0.17611623977459878,0.33009829673021324,1,0
1.775675395479907,-0.20476221017299534,2,1
-2.806428313649176,0.9033526366095307,0,0
0.4332645688459928,0.7017045292381412,1,0
-0.0480685559733513,-1.431548922333145,3,0
0.07839270098236972,-1.0027327861178699,1,0
2.392833559218364,0.7102783205651693,2,0
2.0942318401562794,2.05253048600676,2,0
0.023687807034340452,-2.050938556070945,3,0
-2.474406054183405,1.8472062034409518,0,0
1.2393592434653302,0.32476653434209873,2,0
0.8406843404282087,0.40256000339759473,2,0
-3.018158412829506,1.1953831732713671,0,0
0.9379390760123367,0.4242938126664035,2,0
-0.274862462394193,-1.580884520991544,3,1
1.9064405866656553,0.045243582212404154,2,0
-1.3477073258593508,-2.2430052300759993,1,1
0.8411545653165204,-0.5053288980455697,3,1
-0.8118546545120573,-2.5062912757117166,3,1
1.4087681859874213,0.017655637424093262,2,0
1.370458544362328,0.6427728941967494,2,0
2.5788969441841507,2.3430105380014794,2,0
1.835702116336457,-0.3807211666671333,2,1
-0.9761155126403667,-2.3206420159440793,3,1
3.679497262713834,1.5732228038639477,2,0
-1.1165101776461053,-1.5958771308862387,1,0
0.769229562875114,0.7488972379366672,1,0
1.864639466365767,-0.8367026337174863,3,1
1.9784444628642308,0.2774092942697866,2,0
-0.844772876446402,-0.47020095736204026,1,1
1.388053920970322,0.5260149125179148,2,0
-2.2004110529071306,1.4676875928600965,0,0
-2.949931500506731,1.8286175454717786,0,0
0.6747923182978548,-1.2520348167344888,3,0
1.2782550104501074,0.20302996097335307,2,0
-1.5645524864597913,-1.703508927791834,1,1
-1.0191205077530947,-1.6940007292528796,1,1
-0.7400246337664511,-2.4520128061960325,3,0
0.23548554792063608,0.14149603833057034,1,0
2.1705124645398546,0.3859886842201429,2,0
-1.310139707662613,-1.3887402003318015,1,0
-1.3583055617696693,-1.8769537108111278,1,1
0.47462611118992964,-1.738996522781979,3,1
2.999607621555638,1.2885591594259709,2,0
0.22528904166987868,-1.7803429803933517,3,0
-0.5055375881586871,-0.8252560387037813,1,0
-1.2654370810507694,2.7319893809929328,0,0
1.638578298905601,-0.17923669962400945,2,0
0.525230208892884,-1.5733765918881428,3,1
-1.0921433851077131,-1.2656395330476593,1,0
-0.29209789369510053,-0.33007989283201544,1,0
1.7393525157699274,-0.3466814169995732,2,1
2.5843518034298563,2.113560760648192,2,0
0.31466929075524136,-1.144748361068451,3,1
-0.1850166417225207,-1.3098928779155954,1,1
-1.5063126381362029,3.0624040653624833,0,0
0.9767442152602164,0.15378249697452911,2,0
-0.5910638339097273,-1.0625113766803995,1,0
0.9818560045963505,0.8550852208449911,2,0
1.3402001152140033,-0.20381483330498684,2,1
-1.900663949028979,2.258443993848706,0,0
2.903918647912715,0.8487314023368633,2,0
0.24564220098776524,-1.7527448122244838,3,0
-3.049066397531377,0.5061010220166708,0,0
2.697634764009665,2.1181651831584816,2,0
1.195078878246244,-0.6487267969972454,3,1
-2.3060021449441814,1.7885844026452147,0,0
-0.040997363345232074,-1.059097302281437,1,0
0.9652031476882827,-0.8105136061927571,3,0
-1.1882814322599842,-1.839007994089923,1,1
1.2364851327186661,-1.1845777017442214,3,0
0.6115343905397475,0.3156784632383014,1,0
1.895987187392979,0.07145307619462765,2,0
0.5946943583134379,-1.4519684737663985,3,0
-0.2971917872070456,-1.0336334135640763,1,0
0.3006083788139632,-0.10165445973497428,1,0
-0.5166905927517428,-1.9887940764246965,3,1
-0.6502692678600861,-1.4226659958840562,1,0
-3.2359146295478847,0.4080671844062495,0,1
-2.449761767696358,2.2364087287775387,0,0
2.0856740428805476,0.7690429599114241,2,0
1.8246180620035368,0.9207658846210274,2,0
-1.0314616214046475,-2.1622130218978803,1,0
2.6729433825121034,0.9077673278541207,2,0
-0.14138187024504473,-1.9855601864416237,3,1
-1.6216990203486796,2.531211912912516,0,0
-0.5331828067666979,-0.5836746875835201,1,0
-1.2390527030635505,2.972140397306558,0,0
2.9692078744012997,0.8874675370783636,2,0
-0.3904816892809231,-1.2085653798349776,1,0
2.5799084121007905,0.20698793570933824,2,0
-1.7508887487300837,2.558748350012281,0,0
2.2065964868222196,0.24688871473134616,2,0
-3.414202365309762,0.5989351433527351,0,0
-0.14484465765119608,-1.681593365720228,3,0
-1.2346863486032633,-1.3417098102082978,1,0
-1.4797016709163973,2.880714434185089,0,0
-3.0558170356612258,0.28321032072626756,0,0
1.8082085213090997,1.992089392039333,2,0
1.0791177452698433,0.7250018580052588,2,0
1.5773361843617977,-1.0303733203060492,3,0
2.7695951441443762,1.2273031054871133,2,0
-1.7656455307321521,2.457894729846461,0,0
1.6843374945401113,-0.6427687747839039,3,1
2.0588171585181896,0.7840207515353474,2,0
-2.451472186307534,2.0131575370736168,0,0
0.014022105691439718,-2.4472022554440533,3,1
1.5471347486926414,1.096229330215107,2,0
-1.657812853101076,-1.888739151612069,1,1
3.2501712796721804,1.7420320751225622,2,0
-0.6550590342880394,-2.2090704429397583,3,1
-0.35361101080201385,0.2321717851441857,1,1
1.21691968074457,1.197114040401884,2,0
-2.8893317866627535,1.7508514297633,0,0
-2.10524400840055,2.4900626853836805,0,0
-0.16914682371336867,-0.41234113200105693,1,0
-3.2513044103875903,1.0466115916066656,0,0
0.6397287185044116,-1.2868163315962904,3,1
3.0369395719753367,2.0278248906161105,2,0
-0.8189098994081412,-2.506267193915261,3,1
-1.2233031009076003,-1.2945046022063973,1,0
-3.1427817059891496,1.1574688986428066,0,0
-1.4703778730443167,-1.8312354083421847,1,0
2.559684870283881,0.7786403740078296,2,0
-0.6730476942630879,-1.2258004282862365,1,0
-0.13552284140101162,-1.5815883225730223,3,0
-2.8819069695022788,1.923067924289897,0,0
1.279328971016453,-0.48603830634267964,3,0
0.32425017252568167,-1.7016572013003917,3,1
-2.040737857313637,2.1911477846634746,0,0
-3.071070081137781,0.9270796293472506,0,0
0.5139381724764229,-1.4160542037221029,3,1
0.49183884320993326,-1.2921688826995141,3,1
2.080493386095762,0.25253907732664227,2,1
-3.3857091391910266,0.6724986187003966,0,0
-1.5636879062309665,2.4591916346008427,0,0
-2.226363502557167,2.2921021954924923,0,0
0.43497476832604837,-1.483022446351739,3,0
-0.12492112574850524,-1.5719105208485222,3,1
-0.016695189692794904,-1.5729392023110134,3,0
2.5295109783970466,0.5863481686070517,2,0
0.6031915351712274,-1.464289919002385,3,1
0.48180787697474264,0.8760078724086526,1,0
0.7078617498383666,0.3577442287509919,1,0
3.1053023748629087,2.1424727101483727,2,0
-1.6439687829234841,-2.0725148970796345,1,1
0.683364983787154,-0.42406552401244424,3,0
-1.1423604891269545,-2.0821853928690093,1,1
2.921080508308256,1.7125001743648594,2,0
-1.1247041475386668,-1.7920907437077223,1,0
-2.916228769332277,0.7787568340554754,0,0
-0.9609956571782099,-2.1319955050931956,3,1
-1.7287182571147692,2.048602087116848,0,0
-2.207719172453953,2.671551860926698,0,0
-1.181113373189286,-0.7756203799555017,1,0
-1.107889657476681,-0.15435005722266193,1,0
3.41954000474375,2.2488736576700745,2,0
-1.8175420722258446,2.4998002209957377,0,0
-3.323675833303341,0.7078162245100459,0,0
-3.1958186990891666,0.8880374562803286,0,0
-1.2659556215733778,2.90835490451484,0,0
-0.7587203145835564,-1.8489830341063487,1,0
-0.13416959015318514,-1.7124577327631239,3,1
0.9341888423577758,0.5379784034903349,2,0
-1.5858309239394215,-1.5456487920346629,1,0
3.372927998282281,1.862377333188479,2,0
-1.5241108444061089,2.2688954670191386,0,0
-3.4027019616596355,0.6254602823519538,0,0
1.3963658038806896,-0.6657392229280383,3,0
-1.4854041677624237,-1.901381087062145,1,1
-3.2897408609525622,0.9855303691010409,0,0
1.954243766016264,-0.035537593833029846,2,0
1.361379834585479,-0.11680501999963122,2,0
-0.324874256249978,0.429808980318668,1,0
-1.2520846613034677,-2.064933624279515,1,1
-3.3010642067618474,0.9640320259434516,0,0
0.8836629600204209,1.1094219216574652,2,0
-2.0970532818027223,2.479885349776511,0,0
-1.1633689002621639,-1.7555081998825,1,0
2.0028003241475596,0.6606916470684198,2,0
2.303018371942071,1.7676160941191112,2,0
-0.5930825209019016,-2.2363285771347527,3,0
0.7847366563974818,1.1819472474472863,2,0
-2.797540610248514,1.0663829599660397,0,0
-2.986171194426262,1.1302435296273288,0,0
-1.579459212853049,-1.4692430117056443,1,1
0.6178955239220301,-0.6928863886817402,3,0
0.788729328172465,-0.1099036450850468,1,0
-0.35426352759594726,-0.881174775128801,1,0
0.08596839628871561,0.1104441757527535,1,1
1.6651498428846863,-0.784260858555506,3,0
-0.6123459109843153,-2.3042283678181104,3,1
2.996676107359255,1.0451762801264235,2,0
-2.8024446802179503,1.47776606078005,0,0
1.8081966869266293,-0.2494299615439447,2,1
2.5079425736029477,2.3315863659098834,2,0
-1.506520351970749,-1.2883750850086237,1,0
2.2754469129491968,1.1054292034379545,2,0
0.2807167702799705,-0.7752803131633603,3,1
-1.5981175787911495,2.964295477383259,0,0
-0.7210926241304725,-1.55615828481451,1,0
3.8606127918438538,1.8536228554431626,2,1
-0.38071173345893117,-0.594676168523589,1,0
-0.15512416343232532,-2.0771736200744524,3,0
3.497343753588984,1.9121269353634345,2,0
-0.13760706667006345,-2.0925939564847464,3,0
1.5646400362816226,-0.9442498848734564,3,0
3.653458096723334,1.4031287863509943,2,0
0.08284082023317907,-1.6470082846139225,3,0
0.7674099202988693,-0.5970640818206936,3,0
1.3164846383288535,1.57854777925115,2,0
-1.487687495642491,-2.0732754559848434,1,1
0.6575991975261977,0.4038163295591431,1,0
-2.7569103630999563,1.8386781979305364,0,0
1.9155286731380687,1.211368150615223,2,0
-2.9954419884880275,1.6777854012376479,0,0
-2.834527328113882,1.5292653508194274,0,0
-0.6830713008440337,-2.238399976789598,3,1
0.43397887197701407,-0.7271253074371937,3,0
-1.1112226218813306,-1.7864591499857225,1,1
3.3708460811410013,1.6849754602439493,2,1
-0.9653071248773184,-0.8322949337517864,1,1
0.2627030817786912,-2.055119082872575,3,0
-2.323805190985502,2.5238271817391897,0,0
-1.3530801353424844,-1.901654839212774,1,0
-0.9304412575334684,-2.346737737544581,3,1
1.330520137002957,-0.9033264872635598,3,0
-0.37235522651202435,-2.582055842454957,3,1
1.0397677148223758,1.1158652725281155,2,0
-0.6198657731726334,-1.019928931813904,1,0
3.0213703346244802,0.6769003822361473,2,0
-3.019915468736595,0.6678496416312395,0,0
-0.42610646513699746,-0.02337687871381594,1,0
-2.9705476506755564,1.46777558659693,0,0
2.119329571889709,1.5787749258750123,2,0
0.3053021445180924,-1.048988963178852,3,0
-0.08795140639897803,-0.04966630391430765,1,0
-0.7739664324869537,-2.28106474212431,3,0
-2.8546042149786817,1.328056577812233,0,0
0.16315421992455093,0.03950257240679328,1,0
1.9823064306012526,1.1964952096032937,2,0
-1.2023481533274214,-1.860658217796564,1,1
-1.5741147496721866,-1.672583045022135,1,0
2.906142642919594,1.1570527533095096,2,0
-0.050747045424564804,-0.4059249753713299,1,0
0.18541129838896453,-1.8445424756074422,3,0
2.367979323410834,1.7866490679310063,2,0
-1.4232030750823754,-1.8818561991197205,1,0
-0.41070023438225045,-2.1127970107998415,3,0
-2.6843536881424614,1.8409673562458633,0,0
-2.9171951606435322,1.7803466843802336,0,0
2.5617379291814357,1.6155361317069805,2,0
-0.40317622024036015,-0.28491211797425,1,0
0.9018557908201228,0.7699430311722437,2,0
0.646972759531601,0.72123513991841,2,0
0.8607594494491659,-0.6268734456769063,3,1
1.755820238675692,-0.00018934394260944343,2,0
-2.49876399695288,1.8763133106454917,0,0
0.17924115187704753,-2.076926419218001,3,1
0.6241998341595449,-1.7457238017231853,3,1
-0.7191682578835905,-2.602177360033039,3,1
-1.8824657107923386,3.0542963598368464,0,0
0.69899933940424,-1.4925577875271558,3,1
-0.07088634816713488,-1.1812290094769407,1,0
0.202773782917132,-0.8561606869849891,1,0
1.374091951919231,1.3694466422698648,2,0
1.7236494224589396,-0.9861273706781499,3,0
0.8371740124865807,-0.25252308204051277,1,1
-0.9271408157373349,-2.347965666763133,3,1
2.6050028360694584,1.9022537576924639,2,0
-0.5089999359690118,-0.7950016084698781,1,0
3.31046739998721,1.344168116923717,2,0
-0.07584003220275551,-0.9672305011098423,3,0
-3.283693466856666,0.43234509397537874,0,1
1.015466624663955,1.3429824047922736,2,0
1.6535573416916307,-0.6727343995726969,3,1
2.652195201849417,0.12154176115127685,2,0
2.022934132099824,-0.3267585527617384,2,1
-3.4348301265355974,0.606609700968688,0,0
0.5265624934594986,-0.6853921056788512,3,0
-1.2582512835465505,-1.8124011600702066,1,1
-0.9585882440853133,-1.3629881524441367,1,0
0.15887568746570985,-0.5768209959074012,1,0
1.0542869585307861,1.5835649171179382,2,0
-1.4669177498235222,2.4146109489303287,0,0
-0.3133971499684633,-2.265824807389648,3,1
-1.5239964337011205,-1.078435834046566,1,1
-1.676692528475157,-1.4181609856310546,1,0
3.6950013867513265,1.9270555203881838,2,0
-0.5381616811694504,-1.3264852159480893,1,0
-2.7854449120352567,2.0290938533053122,0,0
1.54189779625158,-0.4583176097431604,3,1
-0.12125131824796857,-0.32189080579682805,1,0
-1.2848974207117156,-1.850614664740789,1,0
-2.01425351446749,2.543315008821307,0,0
2.8916719645414735,0.32697089726032175,2,0
-0.822820404953283,-0.48523036282576215,1,0
-0.5247087505272849,-2.3664378667593455,3,0
1.3237243026702075,-0.5181815944951024,3,1
0.2934096322648856,-0.7347728112875771,1,0
-2.319319580017338,2.5233104944322955,0,0
3.322061883677313,1.6447545501668874,2,0
-0.43655318439640767,-0.16160074321815765,1,0
-1.3477029460589942,-2.0459457233926495,1,1
-0.7293204775371438,-2.113467700331838,3,1
-1.1746093375226903,-1.8337057015657516,1,0
0.5494066739731542,-1.5188731255889072,3,0
-2.8822705400024513,1.2314094921394902,0,0
2.312673119305742,1.1791276708326812,2,0
-2.6621641640132103,1.6359461703567462,0,0
-2.684119812494656,1.3371540699238127,0,0
-1.9110176694742915,-1.7890202655607432,1,0
2.4763215452099,0.16444317044611295,2,0
2.125198303185729,0.34562263602029003,2,0
0.793382649455616,0.5282172022350098,2,0
0.2982432834263839,-2.130979239980052,3,1
-1.2759485323308213,2.6944556594948965,0,0
-0.9073882284619483,-1.054025389319117,1,0
3.236085504744302,1.0424513755535652,2,0
1.688869662532373,1.5012835468810373,2,0
-2.580426014810229,1.3013793196958887,0,0
-0.7531678753866808,-0.3968654950519205,1,0
0.3624927792828076,-1.5634010729698813,3,1
1.4822185052812866,0.9961718277635866,2,0
-0.37733897725161514,-0.18209224675935043,1,0
0.4128868050774515,-1.6866712598992406,3,1
-0.32979412064094915,0.3032395614454122,1,1
1.3306553460540171,1.8973866913921198,2,0
0.5884389411861048,0.2851565626391848,1,0
-3.352667239553131,0.6648073649686306,0,0
3.434890528928743,1.5932446029424896,2,0
0.7002411458860291,0.6487358438603109,2,1
-3.0680184534038024,0.459736378283562,0,0
-2.9264806242649377,1.0997275467884378,0,0
-1.4342949905748283,-1.311227309376503,1,0
-1.103323969297329,-2.1552798957852755,3,1
-2.7893667846112433,1.4795014478789186,0,0
0.6205570997903431,-0.22297043331975797,1,0
0.29149508327772466,0.985424490324031,1,0
2.656443007512839,2.1560218775051103,2,0
1.1672412853628082,-0.487352771546559,3,0
-2.885817522253596,1.6690040401366615,0,0
-0.8211528614269084,-1.4617081976110018,1,0
2.213915953169841,0.5941002149534037,2,0
0.056916118046719755,-1.4004184286284997,3,0
0.3345656006374113,0.5309735362815211,1,0
1.048601703248941,-0.23539608869170692,3,0
1.6851035500087082,0.10444903699892721,2,0
0.9608334634373201,0.6023536314081932,2,0
-0.3584409428273818,-0.6928920794468802,1,1
3.188021398862095,1.5241124229285032,2,0
-2.7254778336393293,1.36303380546079,0,0
1.8494464983636403,-0.3269271593172408,2,0
2.253234123358131,-0.3796313866259152,2,1
0.5701796173994906,-1.5486909729864586,3,1
2.2587214619749987,0.1466508979242387,2,0
2.161268808553697,0.5260150979584317,2,1
-2.039408775857964,2.998525095050261,0,0
-0.6207165672145819,-1.8341676668389344,3,1
-0.5096275258165102,-0.9790514218022237,1,0
1.454748112652269,0.9299074473430043,2,0
-0.24145024097425027,-2.1819933981089497,3,1
-1.6969301142147752,2.4130231621876588,0,0
1.9310381368923493,-0.6057420297053291,2,1
1.1420393443729173,-0.13245288138532707,2,0
-1.1117456444222242,-1.4818162237453285,1,1
0.18823214224793478,-1.3923686594782567,3,0
-3.3588129247073577,0.9200556319368586,0,0
-1.572916896839738,2.6113361060634555,0,0
0.7499364281998357,0.33221299104133245,2,0
3.1896443534156464,2.002294707789013,2,0
2.225611637951023,0.21843479201063962,2,0
-2.935290281755852,1.5273961346580658,0,0
0.5195037874457011,-0.8429489486789252,3,0
-0.17161459012900296,-1.8649870399114905,3,1
-1.2904082462560706,-1.607733359730558,1,0
2.350223894879085,0.6990880092122773,2,1
1.5172756154395157,-0.5741478922498777,3,0
2.7194323519405947,2.0966568116099764,2,0
0.38475031034362156,-1.1694676743967551,3,1
-1.906653492375397,2.3673264445680156,0,0
1.4189072022671338,0.0884863430259692,2,0
-2.6975463585548636,2.190578204454111,0,0
0.2247111226461292,0.23917874741257636,1,0
1.7185227367435938,-0.311981699943886,2,0
1.3866774015093843,-0.7041752223216806,3,0
2.409226075639823,0.4328232608027089,2,0
3.1700063658356252,1.7972155133838632,2,0
0.8954232674113498,-1.1618935827577694,3,0
3.1263721485388873,0.9422384930799274,2,0
1.0185724997779833,0.21178708962596737,2,0
0.3495411566082243,-1.6034111066692,3,0
-2.598472693941051,1.0611960120638462,0,0
1.3604748533973998,1.4698942775186128,2,0
1.9798630678006808,0.26817552328007055,2,0
1.6627050810711823,-0.4794634867076618,3,1
-3.448057206750637,0.8149053050226733,0,1
1.9471723110137795,-0.38153830720024284,2,1
-1.5988115001981684,2.706237287574319,0,0
3.4728370708333602,1.0723456550412924,2,1
-0.5620470175047708,0.33763604716953494,1,0
0.8176408917554454,-1.5785978785359354,3,0
-1.6174045268602482,3.033718814620469,0,0
0.07530197108165271,-1.901441443975169,3,1
-3.291698594459197,0.6379871019131048,0,0
-3.086116635936755,1.6610457455133332,0,0
0.3196500082142913,-0.7855152402148997,3,0
3.2388337997088312,1.391829345695323,2,0
-0.2931445019045968,-0.962778812754564,1,1
-0.715079200178147,-0.985451088417413,1,0
-3.2919445713469995,0.4354149170217598,0,0
0.8397518641033535,-1.4089894120666284,3,1
-2.3799648186441136,2.1253951487749445,0,0
0.7905379695791328,0.36977297812298626,2,0
2.080982865599197,1.4005032479809785,2,0
-1.1487251838639783,-1.1243253326587845,1,0
1.8692080061951353,0.48201135756068164,2,0
-0.8835269862574724,-1.3066762396395133,1,0
0.2728490313117451,-2.352024321732534,3,1
-3.4381305683317307,0.6078376301872407,0,0
-0.6176914825977564,-2.1885472063147002,3,1
-2.343220595236603,2.2120158490172868,0,0
0.5570519349614453,-1.6839127991081224,3,1
-0.5285135480101588,-2.0971477770783356,3,0
2.2466272972103245,0.1571792369013733,2,0
-2.31863752535487,1.4018054661094934,0,0
-2.1348807091108117,2.497497142966802,0,0
-3.247466175834352,0.4123649366711832,0,0
2.30902551840861,0.11413720451717652,2,0
2.680568208467793,1.151662242257396,2,0
0.29553146606914876,-1.9953643853780358,3,1
-2.678142578689577,1.3857581458392412,0,0
0.25873330339998546,-0.4526293311141476,1,1
1.040232500876359,1.296982975750644,2,0
0.9076418362225496,-0.19060065306817564,3,0
3.522871106281853,1.6975786253136218,2,0
0.19564193094486598,0.5143947084433032,1,0
-2.921569191393108,1.7793260403855231,0,0
2.4971645973222047,0.8653938915432355,2,1
-1.1980470697144268,-0.9808368030012218,1,0
-0.05423637458681713,-1.7314683052420625,3,1
0.21654496891081798,0.05647158107658029,1,0
0.2694828510369097,-2.1432113424622283,3,1
0.5535156870916327,-1.558027720496789,3,0
-0.2216075363652689,-0.042041179309421584,1,0
3.50736396983402,1.6444484095961305,2,0
2.7465416481419935,0.0879950135211055,2,1
-2.8283018008767926,0.6991778234372681,0,0
-1.5537341453357185,2.6903594513244258,0,0
-0.38853850041154436,-1.2566741679823354,1,1
-0.6651074586809396,-0.1081484697624503,1,0
-2.7028724267822954,1.32152098614357,0,0
2.873959856778531,2.072069576387035,2,0
-3.4012936320504275,0.623096861660403,0,0
3.4918944121642266,1.3027225406362941,2,0
-2.8567825403904137,0.8654181060117114,0,0
2.844694583477166,2.078571335090567,2,0
1.5900817477978064,1.6263857864316336,2,0
1.9729710703180519,0.0667577499479996,2,0
-2.0224116003900057,2.5662746078929644,0,0
1.8385625992496417,-0.3386065915229093,2,0
-1.4406738968791137,-1.8422867713091569,1,0
-2.026803636559528,2.424200169153658,0,0
-1.2954123372488584,-1.144903336592975,1,0
2.040188025338717,-0.5720303779915475,2,1
1.1563113210268463,0.7720145446102138,2,0
-2.8211675487107626,0.8155415950664671,0,0
-2.1295630712556637,2.3124801459003703,0,0
-2.4380505647151773,1.285093395507554,0,0
-1.785540234355978,2.4975889794263564,0,0
-1.031385834577562,-1.8620945443652162,1,1
1.2377785869810143,0.8688745017669894,2,0
-3.161221228717961,1.1299880514140666,0,0
0.23413945598074537,-1.9631727004726287,3,1
-2.9905865520879966,0.6009309880755748,0,0
2.1309201829475093,1.929040561222763,2,0
0.5394350210139138,-1.4066887337321994,3,0
-2.7940046517335957,1.4546882048317487,0,0
-0.04661971716981958,-1.860215700382238,3,0
0.8336998233070174,1.0612330196978945,2,0
-0.6556928140373327,-0.37174332231290697,1,0
1.7657112704626454,0.538138964448094,2,0
0.9560669374339701,0.8536251922213125,2,0
-2.425787934658398,2.4649398755096286,0,0
2.2644558628353915,0.056485470280231875,2,1
-0.34696049788111916,-0.7654717796995338,1,0
2.35651536962695,1.7361822803050118,2,0
0.03437712283883301,-2.0880590231473555,3,0
0.383537541408494,-1.684504237213739,3,0
0.29766443298755996,-2.0857705640945836,3,1
2.8959348747431544,1.4854803674285355,2,0
0.9426288963500982,1.0042525022194977,2,0
-3.3027716441019446,1.0766569578520302,0,0
-2.890053770009129,1.1657652988315035,0,0
0.9343597190190882,0.8970187012979428,2,0
